FieldID,Column,Row2,ID2,Latitude,Longitude,Year,SampleID,Crop,GrainWeightWet
CookEast,24,L,287,46.781907,-117.07932,2015,GPHY15_GB_C1_287_24-L,GB,329
CookEast,25,L,288,46.78180208,-117.0788662,2015,GPHY15_SC_C2_288_25-L,SC,429
CookEast,26,L,289,46.78184,-117.078484,2015,GPHY15_SC_C2_289_26-L,SC,348
CookEast,27,L,290,46.781845,-117.078066,2015,GPHY15_SW_C3_290_27-L,SW,548
CookEast,28,L,291,46.781782,-117.077648,2015,GPHY15_GB_C4_291_28-L,GB,290
CookEast,29,L,292,46.781946,-117.07723,2015,GPHY15_GB_C4_292_29-L,GB,539
CookEast,30,L,293,46.78172,-117.076812,2015,GPHY15_GB_C5_293_30-L,GB,457
CookEast,9,M,297,46.782098,-117.085536,2015,GPHY15_WW_A1_297_9-M,WW,866
CookEast,10,M,298,46.782216,-117.085118,2015,GPHY15_WW_A1_298_10-M,WW,1001
CookEast,11,M,299,46.782064,-117.0847,2015,GPHY15_WW_A2_299_11-M,WW,1096
CookEast,12,M,300,46.782153,-117.084282,2015,GPHY15_WW_A3_300_12-M,WW,1523
CookEast,13,M,301,46.782106,-117.083864,2015,GPHY15_WW_A4_301_13-M,WW,1204
CookEast,14,M,302,46.78215462,-117.0834303,2015,GPHY15_WW_A5_302_14-M,WW,1215
CookEast,15,M,303,46.78207922,-117.0830123,2015,GPHY15_WW_A6_303_15-M,WW,979
CookEast,16,M,304,46.782159,-117.08261,2015,GPHY15_WW_A6_304_16-M,WW,1207
CookEast,17,M,305,46.782196,-117.082192,2015,GPHY15_SC_B1_305_17-M,SC,351
CookEast,18,M,306,46.781998,-117.081774,2015,GPHY15_SC_B2_306_18-M,SC,457
CookEast,19,M,307,46.782137,-117.081356,2015,GPHY15_SC_B3_307_19-M,SC,395
CookEast,20,M,308,46.782139,-117.080938,2015,GPHY15_SC_B3_308_20-M,SC,468
CookEast,21,M,309,46.78197702,-117.080499,2015,GPHY15_SB_B5_309_21-M,SB,538
CookEast,22,M,310,46.782258,-117.080102,2015,GPHY15_SB_B5_310_22-M,SB,808
CookEast,23,M,311,46.782229,-117.079684,2015,GPHY15_GB_B6_311_23-M,GB,361
CookEast,24,M,312,46.78221346,-117.0793018,2015,GPHY15_GB_B6_312_24-M,GB,493
CookEast,25,M,313,46.782114,-117.078848,2015,GPHY15_GB_C1_313_25-M,GB,476
CookEast,26,M,314,46.782126,-117.07843,2015,GPHY15_SC_C2_314_26-M,SC,268
CookEast,27,M,315,46.78214737,-117.0780418,2015,GPHY15_SC_C2_315_27-M,SC,776
CookEast,28,M,316,46.782068,-117.077594,2015,GPHY15_SW_C3_316_28-M,SW,441
CookEast,10,N,323,46.78249248,-117.0851352,2015,GPHY15_WW_A1_323_10-N,WW,1355
CookEast,11,N,324,46.78235,-117.084751,2015,GPHY15_WW_A2_324_11-N,WW,1124
CookEast,12,N,325,46.782439,-117.084333,2015,GPHY15_WW_A2_325_12-N,WW,880
CookEast,13,N,326,46.782392,-117.083915,2015,GPHY15_WW_A3_326_13-N,WW,1293
CookEast,14,N,327,46.782455,-117.083497,2015,GPHY15_WW_A4_327_14-N,WW,1027
CookEast,15,N,328,46.782376,-117.083079,2015,GPHY15_WW_A5_328_15-N,WW,1228
CookEast,16,N,329,46.78243782,-117.0826453,2015,GPHY15_WW_A6_329_16-N,WW,1074
CookEast,17,N,330,46.782482,-117.082243,2015,GPHY15_WW_A6_330_17-N,WW,890
CookEast,18,N,331,46.782284,-117.081825,2015,GPHY15_SC_B1_331_18-N,SC,311
CookEast,19,N,332,46.782423,-117.081407,2015,GPHY15_SC_B2_332_19-N,SC,327
CookEast,20,N,333,46.782425,-117.080989,2015,GPHY15_SC_B3_333_20-N,SC,537
CookEast,21,N,334,46.782281,-117.080571,2015,GPHY15_WW_B4_334_21-N,WW,677
CookEast,22,N,335,46.782544,-117.080153,2015,GPHY15_WW_B4_335_22-N,WW,705
CookEast,23,N,336,46.782515,-117.079735,2015,GPHY15_SB_B5_336_23-N,SB,776
CookEast,24,N,337,46.782479,-117.079317,2015,GPHY15_GB_B6_337_24-N,GB,232
CookEast,25,N,338,46.78239455,-117.078891,2015,GPHY15_GB_C1_338_25-N,GB,324
CookEast,11,O,348,46.782636,-117.084617,2015,GPHY15_WW_A1_348_11-O,WW,1355
CookEast,12,O,349,46.782725,-117.084199,2015,GPHY15_WW_A2_349_12-O,WW,1385
CookEast,13,O,350,46.782678,-117.083781,2015,GPHY15_WW_A3_350_13-O,WW,1155
CookEast,14,O,351,46.782741,-117.083363,2015,GPHY15_WW_A4_351_14-O,WW,1157
CookEast,15,O,352,46.78264763,-117.0829188,2015,GPHY15_WW_A5_352_15-O,WW,1115
CookEast,16,O,353,46.782731,-117.082527,2015,GPHY15_WW_A5_353_16-O,WW,1108
CookEast,17,O,354,46.782768,-117.082109,2015,GPHY15_WW_A6_354_17-O,WW,1207
CookEast,18,O,355,46.78257,-117.081691,2015,GPHY15_SC_B1_355_18-O,SC,419
CookEast,19,O,356,46.782709,-117.081273,2015,GPHY15_SC_B2_356_19-O,SC,443
CookEast,20,O,357,46.782711,-117.080855,2015,GPHY15_SC_B2_357_20-O,SC,577
CookEast,21,O,358,46.78255608,-117.0804141,2015,GPHY15_WW_B4_358_21-O,WW,1410
CookEast,22,O,359,46.78283,-117.080019,2015,GPHY15_WW_B4_359_22-O,WW,875
CookEast,23,O,360,46.782801,-117.079601,2015,GPHY15_SB_B5_360_23-O,SB,403
CookEast,12,P,371,46.78296597,-117.0842298,2015,GPHY15_WW_A1_371_12-P,WW,787
CookEast,13,P,372,46.782964,-117.083798,2015,GPHY15_WW_A2_372_13-P,WW,973
CookEast,14,P,373,46.783027,-117.08338,2015,GPHY15_WW_A3_373_14-P,WW,981
CookEast,15,P,374,46.782948,-117.082962,2015,GPHY15_WW_A4_374_15-P,WW,902
CookEast,16,P,375,46.78300622,-117.0825283,2015,GPHY15_WW_A5_375_16-P,WW,677
CookEast,17,P,376,46.783054,-117.082126,2015,GPHY15_WW_A5_376_17-P,WW,773
CookEast,18,P,377,46.78282132,-117.0816503,2015,GPHY15_SC_B1_377_18-P,SC,491
CookEast,19,P,378,46.782995,-117.08129,2015,GPHY15_SC_B1_378_19-P,SC,489
CookEast,20,P,379,46.782997,-117.080872,2015,GPHY15_SC_B2_379_20-P,SC,476
CookEast,21,P,380,46.782853,-117.080454,2015,GPHY15_SC_B3_380_21-P,SC,422
CookEast,22,P,381,46.783116,-117.080036,2015,GPHY15_SC_B3_381_22-P,SC,419
CookEast,13,Q,394,46.78312585,-117.0839098,2015,GPHY15_WW_A2_394_13-Q,WW,986
CookEast,14,Q,395,46.783313,-117.083498,2015,GPHY15_WW_A2_395_14-Q,WW,839
CookEast,15,Q,396,46.783234,-117.08308,2015,GPHY15_WW_A3_396_15-Q,WW,946
CookEast,16,Q,397,46.783303,-117.082662,2015,GPHY15_WW_A4_397_16-Q,WW,701
CookEast,17,Q,398,46.78335797,-117.0822755,2015,GPHY15_WW_A4_398_17-Q,WW,946
CookEast,18,Q,399,46.783142,-117.081826,2015,GPHY15_WW_A6_399_18-Q,WW,1059
CookEast,19,Q,400,46.783281,-117.081408,2015,GPHY15_WW_A6_400_19-Q,WW,1118
CookEast,20,Q,401,46.783283,-117.08099,2015,GPHY15_SC_B1_401_20-Q,SC,400
CookEast,21,Q,402,46.783139,-117.080572,2015,GPHY15_SC_B2_402_21-Q,SC,466
CookEast,15,R,419,46.7834571,-117.0832106,2015,GPHY15_WW_A2_419_15-R,WW,939
CookEast,16,R,420,46.78351532,-117.0827709,2015,GPHY15_WW_A3_420_16-R,WW,1001
CookEast,17,R,421,46.78355231,-117.0823668,2015,GPHY15_WW_A4_421_17-R,WW,559
CookEast,18,R,422,46.783428,-117.081933,2015,GPHY15_WW_A5_422_18-R,WW,840
CookEast,19,R,423,46.78355263,-117.0814835,2015,GPHY15_WW_A6_423_19-R,WW,754
CookEast,20,R,424,46.783569,-117.081097,2015,GPHY15_WW_A6_424_20-R,WW,936
CookEast,21,R,425,46.783425,-117.080679,2015,GPHY15_SC_B1_425_21-R,SC,466
